Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Credit_Score,Loan_Status
Male,Yes,Not Graduate,No,11143.0,4291.0,306.0,240.0,1.0,400.0,Y
Female,No,Not Graduate,No,3881.0,13356.0,337.0,240.0,1.0,344.0,N
Male,No,Not Graduate,No,19816.0,14960.0,291.0,360.0,1.0,373.0,Y
Female,No,Not Graduate,No,23565.0,9096.0,127.0,240.0,1.0,556.0,N
Male,No,Graduate,No,20704.0,2226.0,206.0,240.0,1.0,402.0,N
Male,Yes,Not Graduate,No,8950.0,12045.0,322.0,360.0,1.0,391.0,Y
Female,No,Not Graduate,No,11968.0,7660.0,479.0,240.0,1.0,536.0,Y
Female,Yes,Graduate,No,17098.0,12612.0,528.0,180.0,1.0,383.0,N
Male,No,Not Graduate,No,10890.0,14705.0,183.0,240.0,0.0,831.0,Y
Female,Yes,Graduate,No,2621.0,8759.0,597.0,240.0,1.0,322.0,Y
Male,No,Not Graduate,No,18843.0,7496.0,336.0,360.0,1.0,460.0,N
Male,No,Not Graduate,No,17698.0,778.0,397.5,120.0,1.0,307.0,Y
Male,Yes,Graduate,No,7375.0,9117.0,134.0,360.0,1.0,618.0,Y
Female,Yes,Graduate,No,21836.0,6258.0,196.0,120.0,1.0,431.0,Y
Male,No,Not Graduate,No,7925.0,14692.0,332.0,360.0,1.0,846.0,Y
Female,Yes,Graduate,No,20205.0,11430.0,506.0,240.0,1.0,392.0,Y
Male,No,Not Graduate,Yes,8431.0,7521.0,624.0,360.0,0.0,611.0,Y
Female,No,Not Graduate,No,2988.0,14450.0,588.0,240.0,1.0,593.0,Y
Female,Yes,Not Graduate,No,18915.0,11671.0,503.0,360.0,1.0,728.0,Y
Male,No,Not Graduate,No,4917.0,7496.0,322.0,360.0,1.0,741.0,Y
Female,No,Not Graduate,No,8885.0,1849.0,502.0,240.0,1.0,391.0,Y
Male,Yes,Not Graduate,Yes,5619.0,1943.0,550.0,240.0,1.0,674.0,N
Male,Yes,Graduate,No,12410.0,2370.0,685.0,180.0,1.0,762.0,N
Male,No,Graduate,Yes,15574.0,7708.0,283.0,120.0,1.0,618.0,Y
Male,No,Graduate,No,8564.0,8233.0,376.0,120.0,1.0,786.0,Y
Male,No,Not Graduate,No,5060.0,13771.0,667.0,180.0,1.0,527.0,N
Female,Yes,Graduate,No,16826.0,3190.0,668.0,240.0,1.0,696.0,Y
Male,Yes,Not Graduate,No,17231.0,12861.0,485.0,360.0,1.0,301.0,Y
Female,Yes,Graduate,No,4524.0,7834.0,592.0,360.0,1.0,710.0,Y
Female,No,Not Graduate,No,14607.0,1820.0,394.0,120.0,1.0,404.0,Y
Male,Yes,Not Graduate,No,19073.0,13761.0,160.0,360.0,1.0,517.0,N
Female,Yes,Not Graduate,No,14944.0,8632.0,245.0,240.0,0.0,574.0,Y
Male,Yes,Not Graduate,No,15115.0,13500.0,625.0,360.0,1.0,320.0,Y
Female,No,Not Graduate,No,3100.0,14620.0,282.0,360.0,0.0,613.0,N
Female,Yes,Graduate,No,10310.0,8295.0,414.0,180.0,1.0,709.0,N
Female,Yes,Not Graduate,No,12960.0,568.0,135.0,360.0,1.0,757.0,Y
Male,No,Graduate,Yes,7301.0,8648.0,155.0,240.0,1.0,599.0,Y
Female,No,Not Graduate,Yes,16972.0,310.0,140.0,360.0,0.0,326.0,Y
Male,No,Not Graduate,Yes,20584.0,1907.0,482.0,240.0,1.0,684.0,Y
Female,No,Not Graduate,No,11233.0,9899.0,268.0,180.0,1.0,372.0,Y
Female,No,Graduate,No,13327.0,3455.0,270.0,360.0,1.0,330.0,Y
Female,No,Not Graduate,No,2496.0,7496.0,555.0,360.0,1.0,690.0,Y
Female,Yes,Graduate,No,6174.0,7332.0,697.0,240.0,1.0,308.0,N
Male,Yes,Not Graduate,No,7530.0,4502.0,590.0,240.0,1.0,498.0,Y
Male,No,Graduate,No,17098.0,11084.0,393.0,360.0,1.0,775.0,N
Female,No,Graduate,No,13324.0,580.0,363.0,240.0,1.0,680.0,Y
Female,Yes,Graduate,Yes,3653.0,2015.0,346.0,240.0,1.0,781.0,Y
Male,No,Not Graduate,No,9246.0,7643.0,397.5,360.0,1.0,736.0,Y
Male,No,Not Graduate,No,16060.0,13369.0,540.0,360.0,1.0,443.0,Y
Male,Yes,Graduate,No,15799.0,6862.0,461.0,240.0,1.0,707.0,Y
Male,No,Not Graduate,No,18627.0,4055.0,321.0,240.0,1.0,629.0,N
Female,No,Not Graduate,No,20639.0,7583.0,207.0,240.0,1.0,473.0,Y
Female,Yes,Not Graduate,Yes,8999.0,10836.0,314.0,240.0,1.0,532.0,Y
Male,Yes,Graduate,No,15398.0,1860.0,229.0,240.0,0.0,734.0,Y
Male,Yes,Graduate,Yes,8743.0,7496.0,675.0,120.0,1.0,800.0,Y
Male,Yes,Not Graduate,No,4692.0,3875.0,399.0,240.0,1.0,841.0,N
Male,Yes,Graduate,No,8073.0,7418.0,534.0,240.0,1.0,589.0,Y
Male,No,Not Graduate,No,10230.0,3291.0,461.0,360.0,1.0,574.0,Y
Male,No,Not Graduate,No,5247.0,11423.0,323.0,360.0,1.0,711.0,Y
Female,No,Graduate,No,19999.0,8378.0,676.0,120.0,1.0,305.0,Y
Female,No,Graduate,No,2019.0,2943.0,586.0,180.0,1.0,444.0,Y
Female,No,Not Graduate,No,18604.0,12219.0,676.0,180.0,1.0,400.0,Y
Male,Yes,Not Graduate,No,16160.0,9814.0,473.0,240.0,1.0,463.0,Y
Male,No,Not Graduate,No,16610.0,2511.0,207.0,240.0,1.0,812.0,Y
Male,No,Graduate,No,22155.0,13809.0,450.0,120.0,1.0,443.0,Y
Male,No,Graduate,No,9321.0,10569.0,522.0,360.0,0.0,751.0,Y
Male,No,Not Graduate,No,8606.0,6492.0,491.0,360.0,1.0,346.0,Y
Male,No,Not Graduate,No,9576.0,6643.0,175.0,360.0,1.0,322.0,Y
Female,Yes,Graduate,No,17837.0,7834.0,349.0,180.0,1.0,494.0,Y
Male,No,Not Graduate,No,9828.0,1890.0,340.0,240.0,1.0,745.0,N
Female,No,Graduate,No,14706.0,12777.0,397.5,360.0,1.0,384.0,Y
Female,No,Graduate,No,18890.0,8471.0,572.0,120.0,1.0,643.0,N
Male,No,Not Graduate,Yes,6741.0,854.0,362.0,360.0,1.0,766.0,Y
Female,No,Not Graduate,No,17562.0,14146.0,114.0,360.0,1.0,598.0,N
Male,No,Graduate,No,6587.0,5283.0,440.0,180.0,1.0,670.0,Y
Female,Yes,Not Graduate,Yes,24822.0,13292.0,595.0,360.0,1.0,471.0,Y
Male,Yes,Graduate,No,24984.0,397.0,540.0,180.0,1.0,531.0,Y
Female,Yes,Graduate,No,11361.0,12715.0,649.0,360.0,1.0,785.0,N
Male,Yes,Graduate,No,7357.0,3503.0,136.0,120.0,1.0,837.0,Y
Female,No,Not Graduate,No,19123.0,4470.0,274.0,360.0,1.0,459.0,N
Female,No,Not Graduate,No,11982.0,12063.0,535.0,360.0,1.0,342.0,Y
Female,No,Not Graduate,No,10615.0,7159.0,397.5,240.0,1.0,411.0,Y
Male,Yes,Graduate,Yes,5055.0,3795.0,400.0,360.0,1.0,757.0,Y
Male,No,Graduate,No,22771.0,631.0,438.0,240.0,0.0,757.0,Y
Female,No,Graduate,No,20587.0,3036.0,122.0,240.0,1.0,540.0,Y
Male,No,Graduate,No,12175.0,12984.0,449.0,180.0,1.0,694.0,Y
Male,Yes,Not Graduate,No,22306.0,13734.0,165.0,240.0,1.0,417.0,Y
Male,Yes,Not Graduate,Yes,20341.0,927.0,494.0,240.0,0.0,761.0,Y
Female,No,Not Graduate,No,13517.5,14275.0,532.0,240.0,1.0,778.0,Y
Male,Yes,Graduate,No,23710.0,10219.0,669.0,240.0,1.0,436.0,Y
Female,No,Graduate,Yes,17787.0,9857.0,128.0,360.0,1.0,574.0,Y
Male,Yes,Not Graduate,No,3789.0,8269.0,182.0,240.0,1.0,426.0,Y
Female,No,Graduate,No,17307.0,4583.0,575.0,360.0,1.0,782.0,Y
Female,Yes,Not Graduate,No,24785.0,11433.0,534.0,240.0,1.0,653.0,Y
Male,No,Graduate,No,2584.0,1061.0,232.0,180.0,1.0,534.0,Y
Female,No,Graduate,Yes,8178.0,6710.0,214.0,360.0,1.0,637.0,Y
Male,Yes,Graduate,No,21584.0,3361.0,133.0,360.0,1.0,713.0,Y
Male,Yes,Graduate,Yes,19726.0,14893.0,177.0,240.0,1.0,574.0,N
Female,Yes,Graduate,No,6190.0,12458.0,374.0,120.0,1.0,360.0,Y
Male,Yes,Not Graduate,No,16555.0,4737.0,443.0,240.0,1.0,790.0,Y
Male,Yes,Not Graduate,No,11400.0,1699.0,180.0,180.0,1.0,558.0,Y
Male,No,Not Graduate,No,17396.0,5701.0,171.0,360.0,1.0,698.0,Y
Female,No,Graduate,No,13014.0,291.0,244.0,360.0,1.0,586.0,Y
Male,Yes,Not Graduate,No,13885.0,6037.0,137.0,240.0,1.0,498.0,Y
Male,No,Not Graduate,No,23169.0,580.0,573.0,240.0,1.0,626.0,Y
Female,No,Graduate,No,15280.0,12709.0,270.0,240.0,0.0,391.0,Y
Female,Yes,Graduate,No,16469.0,4200.0,139.0,120.0,1.0,527.0,Y
Male,No,Not Graduate,No,17804.0,14901.0,272.0,180.0,0.0,409.0,Y
Female,No,Not Graduate,No,6756.0,13717.0,523.0,360.0,1.0,580.0,N
Male,Yes,Not Graduate,No,8025.0,879.0,298.0,240.0,1.0,849.0,Y
Male,Yes,Not Graduate,No,9455.0,1482.0,321.0,240.0,1.0,384.0,Y
Male,No,Not Graduate,No,12497.0,10487.0,549.0,360.0,0.0,639.0,Y
Female,Yes,Graduate,No,3062.0,7070.0,527.0,360.0,1.0,497.0,Y
Male,No,Not Graduate,No,12039.0,6452.0,547.0,180.0,1.0,375.0,N
Female,Yes,Not Graduate,No,22886.0,11636.0,531.0,360.0,1.0,472.0,N
Female,Yes,Not Graduate,No,11574.0,9321.0,421.0,240.0,1.0,524.0,Y
Male,Yes,Not Graduate,No,23365.0,5980.0,251.0,360.0,1.0,318.0,N
Female,Yes,Not Graduate,No,16713.0,314.0,144.0,240.0,1.0,536.0,Y
Female,No,Not Graduate,Yes,24996.0,7496.0,423.0,180.0,0.0,725.0,Y
Male,Yes,Graduate,No,23352.0,3925.0,511.0,120.0,1.0,392.0,N
Female,Yes,Graduate,No,8066.0,11184.0,360.0,360.0,1.0,841.0,N
Female,No,Graduate,No,23784.0,2586.0,318.0,180.0,1.0,438.0,Y
Male,No,Not Graduate,No,7684.0,2119.0,146.0,240.0,0.0,639.0,N
Female,No,Not Graduate,No,12914.0,8569.0,402.0,240.0,1.0,584.0,N
Male,No,Graduate,No,8838.0,13807.0,289.0,240.0,1.0,781.0,Y
Male,Yes,Not Graduate,No,3987.0,7352.0,676.0,240.0,1.0,532.0,Y
Male,No,Not Graduate,No,6067.0,8325.0,435.0,240.0,0.0,532.0,Y
Male,Yes,Not Graduate,No,23452.0,3245.0,319.0,120.0,1.0,338.0,N
Male,No,Graduate,No,6104.0,10008.0,218.0,360.0,1.0,359.0,Y
Male,Yes,Graduate,No,14315.0,7777.0,181.0,240.0,1.0,525.0,Y
Female,No,Graduate,No,17158.0,4488.0,112.0,180.0,1.0,779.0,N
Female,Yes,Not Graduate,No,10877.0,3135.0,577.0,240.0,1.0,705.0,Y
Female,Yes,Graduate,No,14869.0,4510.0,398.0,360.0,1.0,672.0,Y
Male,No,Graduate,No,14058.0,6546.0,191.0,360.0,1.0,574.0,Y
Female,Yes,Graduate,No,13017.0,1136.0,397.5,240.0,1.0,706.0,Y
Female,Yes,Not Graduate,No,5734.0,6208.0,403.0,240.0,1.0,574.0,Y
Female,Yes,Graduate,No,19625.0,1751.0,372.0,240.0,1.0,321.0,N
Male,Yes,Graduate,No,5500.0,4961.0,511.0,360.0,1.0,684.0,Y
Female,No,Not Graduate,No,14330.0,6544.0,135.0,360.0,1.0,325.0,N
Male,Yes,Graduate,No,7730.0,8481.0,521.0,360.0,1.0,815.0,N
Female,Yes,Not Graduate,No,23914.0,9698.0,577.0,240.0,1.0,567.0,N
Male,No,Not Graduate,No,5261.0,7587.0,601.0,360.0,1.0,391.0,Y
Male,No,Graduate,No,14329.0,14220.0,437.0,240.0,1.0,592.0,N
Male,No,Graduate,No,22227.0,9530.0,681.0,120.0,1.0,686.0,N
Female,Yes,Graduate,No,6825.0,11083.0,509.0,360.0,1.0,429.0,N
Female,Yes,Not Graduate,No,3981.0,14996.0,562.0,240.0,1.0,784.0,Y
Male,No,Graduate,Yes,19031.0,6500.0,612.0,180.0,1.0,410.0,Y
Female,Yes,Graduate,No,22307.0,4973.0,180.0,180.0,1.0,727.0,Y
Male,No,Graduate,Yes,17876.0,7141.0,578.0,180.0,1.0,533.0,Y
Male,Yes,Not Graduate,No,3982.0,10176.0,485.0,360.0,1.0,336.0,Y
Female,No,Not Graduate,No,7255.0,751.0,519.0,240.0,1.0,404.0,Y
Female,Yes,Not Graduate,No,12749.0,3589.0,539.0,120.0,1.0,638.0,Y
Female,No,Graduate,No,4019.0,748.0,134.0,360.0,1.0,489.0,N
Male,Yes,Graduate,No,6674.0,7496.0,600.0,360.0,1.0,490.0,Y
Male,No,Not Graduate,No,10071.0,266.0,283.0,360.0,1.0,355.0,N
Female,Yes,Graduate,No,8980.0,12693.0,657.0,360.0,1.0,413.0,Y
Male,Yes,Graduate,No,12756.0,3821.0,247.0,180.0,1.0,325.0,Y
Female,Yes,Not Graduate,No,21216.0,4234.0,363.0,240.0,1.0,409.0,Y
Male,No,Not Graduate,No,11212.0,9380.0,588.0,360.0,1.0,750.0,Y
Female,Yes,Not Graduate,No,17214.0,5913.0,381.0,240.0,1.0,452.0,N
Female,Yes,Graduate,Yes,24375.0,14008.0,301.0,240.0,1.0,800.0,Y
Male,Yes,Graduate,No,12214.0,6809.0,673.0,360.0,1.0,574.0,Y
Female,No,Graduate,Yes,22592.0,3177.0,516.0,180.0,0.0,660.0,N
Female,Yes,Not Graduate,No,5675.0,3220.0,416.0,360.0,1.0,836.0,Y
Male,No,Not Graduate,No,3779.0,14520.0,327.0,360.0,1.0,492.0,Y
Female,Yes,Graduate,No,23080.0,5529.0,167.0,180.0,1.0,666.0,Y
Male,Yes,Not Graduate,No,6537.0,11022.0,579.0,240.0,1.0,462.0,Y
Female,No,Not Graduate,No,19257.0,13158.0,200.0,360.0,1.0,571.0,Y
Male,Yes,Graduate,No,13842.0,702.0,342.0,120.0,0.0,843.0,N
Female,Yes,Not Graduate,Yes,23150.0,9890.0,189.0,360.0,1.0,538.0,Y
Female,No,Graduate,No,21812.0,200.0,699.0,240.0,1.0,688.0,Y
Female,Yes,Not Graduate,No,14982.0,12905.0,226.0,360.0,0.0,309.0,Y
Female,No,Graduate,Yes,23988.0,11990.0,498.0,240.0,1.0,627.0,Y
Male,No,Not Graduate,No,13108.0,2013.0,401.0,240.0,1.0,644.0,Y
Male,No,Graduate,No,11219.0,14555.0,593.0,240.0,0.0,695.0,Y
Male,No,Not Graduate,No,21933.0,13144.0,520.0,240.0,1.0,389.0,Y
Male,Yes,Not Graduate,No,5881.0,3541.0,241.0,180.0,1.0,751.0,Y
Male,No,Not Graduate,No,11701.0,14040.0,352.0,240.0,1.0,746.0,N
Male,No,Not Graduate,No,11434.0,7155.0,172.0,240.0,0.0,709.0,Y
Male,Yes,Not Graduate,No,23173.0,10201.0,313.0,240.0,1.0,743.0,Y
Male,Yes,Graduate,No,22736.0,3505.0,478.0,360.0,1.0,698.0,Y
Female,No,Graduate,No,13109.0,11292.0,398.0,180.0,1.0,304.0,N
Male,Yes,Graduate,No,7649.0,4159.0,478.0,360.0,1.0,395.0,Y
Female,Yes,Not Graduate,No,13973.0,7080.0,591.0,360.0,0.0,823.0,N
Male,Yes,Graduate,No,23392.0,13407.0,403.0,180.0,1.0,643.0,N
Male,Yes,Not Graduate,No,9317.0,11929.0,597.0,240.0,0.0,788.0,Y
Male,Yes,Not Graduate,No,19417.0,6683.0,336.0,120.0,1.0,507.0,Y
Female,Yes,Graduate,No,13031.0,6653.0,329.0,360.0,1.0,827.0,Y
Male,Yes,Graduate,No,18595.0,13651.0,106.0,240.0,1.0,606.0,Y
Female,Yes,Not Graduate,No,15963.0,9903.0,355.0,120.0,1.0,843.0,Y
Male,Yes,Not Graduate,No,24441.0,12538.0,270.0,240.0,1.0,527.0,N
Male,No,Graduate,No,7508.0,9921.0,651.0,360.0,0.0,528.0,Y
Male,No,Graduate,Yes,7017.0,11542.0,387.0,360.0,1.0,686.0,Y
Male,No,Not Graduate,No,10122.0,12326.0,333.0,180.0,1.0,670.0,N
Female,No,Not Graduate,No,24863.0,68.0,592.0,240.0,1.0,647.0,Y
Female,No,Graduate,Yes,13268.0,4372.0,310.0,360.0,1.0,323.0,Y
Male,Yes,Not Graduate,No,16418.0,11383.0,466.0,360.0,1.0,312.0,Y
Female,Yes,Not Graduate,No,12391.0,9301.0,328.0,120.0,1.0,816.0,Y
Male,No,Graduate,No,6062.0,6320.0,444.0,180.0,1.0,477.0,Y
Male,No,Graduate,No,16046.0,3018.0,176.0,360.0,0.0,759.0,Y
Male,Yes,Not Graduate,No,9348.0,2653.0,559.0,180.0,1.0,674.0,Y
Male,No,Not Graduate,No,9942.0,13403.0,364.0,240.0,0.0,701.0,Y
Female,Yes,Graduate,No,9945.0,13731.0,603.0,360.0,1.0,588.0,Y
Male,No,Not Graduate,No,21622.0,14416.0,675.0,360.0,1.0,485.0,Y
Male,Yes,Graduate,No,3493.0,8532.0,344.0,240.0,1.0,802.0,Y
Female,No,Not Graduate,No,14699.0,8612.0,528.0,240.0,1.0,461.0,Y
Male,Yes,Graduate,No,19961.0,2275.0,190.0,240.0,1.0,757.0,Y
Female,No,Not Graduate,No,19981.0,1918.0,544.0,180.0,1.0,330.0,Y
Male,No,Not Graduate,No,4428.0,472.0,332.0,240.0,0.0,378.0,Y
Male,Yes,Not Graduate,No,13187.0,10327.0,553.0,240.0,1.0,582.0,Y
Male,Yes,Graduate,No,17125.0,3421.0,448.0,120.0,1.0,486.0,Y
Male,No,Graduate,No,18696.0,5929.0,193.0,120.0,1.0,838.0,Y
Male,No,Graduate,No,12634.0,14525.0,521.0,180.0,1.0,674.0,Y
Male,Yes,Not Graduate,No,8686.0,13154.0,589.0,240.0,1.0,684.0,N
Female,Yes,Not Graduate,No,22459.0,11220.0,223.0,360.0,1.0,375.0,Y
Male,Yes,Graduate,No,2003.0,5765.0,681.0,360.0,1.0,706.0,N
Female,No,Graduate,Yes,9061.0,13268.0,332.0,360.0,1.0,422.0,Y
Female,No,Not Graduate,No,11077.0,14471.0,163.0,360.0,1.0,767.0,Y
Male,Yes,Not Graduate,No,14380.0,2087.0,262.0,360.0,1.0,490.0,N
Female,No,Not Graduate,No,23602.0,7817.0,403.0,360.0,1.0,554.0,Y
Male,No,Not Graduate,No,18575.0,11550.0,418.0,240.0,0.0,511.0,Y
Female,Yes,Graduate,No,4380.0,8185.0,105.0,360.0,1.0,574.0,Y
Male,No,Graduate,No,19619.0,8447.0,400.0,120.0,1.0,579.0,Y
Female,Yes,Not Graduate,No,9762.0,3869.0,397.5,360.0,1.0,577.0,N
Female,Yes,Not Graduate,No,14914.0,5716.0,515.0,240.0,1.0,769.0,Y
Male,No,Not Graduate,No,13225.0,9635.0,459.0,360.0,1.0,467.0,N
Female,No,Graduate,No,14860.0,7996.0,230.0,360.0,1.0,502.0,Y
Male,Yes,Graduate,No,4403.0,8730.0,485.0,120.0,1.0,395.0,Y
Male,Yes,Not Graduate,No,8021.0,14053.0,119.0,360.0,1.0,683.0,N
Male,Yes,Not Graduate,No,8734.0,3387.0,394.0,180.0,1.0,408.0,N
Male,No,Not Graduate,No,14483.0,10015.0,495.0,120.0,0.0,637.0,Y
Male,Yes,Not Graduate,No,4369.0,857.0,544.0,240.0,1.0,357.0,Y
Female,Yes,Not Graduate,No,4467.0,131.0,391.0,120.0,1.0,497.0,N
Female,Yes,Not Graduate,No,12126.0,5722.0,589.0,360.0,1.0,634.0,Y
Female,Yes,Graduate,No,22811.0,2915.0,447.0,180.0,1.0,796.0,N
Male,No,Graduate,No,15607.0,13028.0,364.0,180.0,0.0,617.0,Y
Female,No,Graduate,No,3259.0,2586.0,397.5,180.0,0.0,465.0,Y
Female,Yes,Not Graduate,No,14968.0,3374.0,174.0,180.0,1.0,680.0,N
Female,No,Not Graduate,No,4054.0,7496.0,152.0,120.0,0.0,643.0,Y
Female,No,Not Graduate,No,18917.0,1925.0,385.0,240.0,1.0,703.0,Y
Female,No,Graduate,Yes,4119.0,2001.0,165.0,120.0,1.0,839.0,Y
Male,Yes,Not Graduate,No,19907.0,4377.0,137.0,360.0,1.0,529.0,Y
Male,No,Graduate,No,12857.0,6635.0,516.0,360.0,1.0,805.0,Y
Female,No,Not Graduate,No,12378.0,10519.0,568.0,240.0,1.0,500.0,N
Male,Yes,Not Graduate,No,21841.0,11763.0,154.0,360.0,1.0,319.0,Y
Male,Yes,Not Graduate,No,13517.5,7366.0,215.0,360.0,1.0,406.0,Y
Female,No,Graduate,No,6419.0,5494.0,696.0,180.0,1.0,768.0,N
Female,No,Graduate,No,9092.0,11563.0,378.0,360.0,1.0,321.0,Y
Male,Yes,Graduate,No,8744.0,12173.0,553.0,360.0,1.0,504.0,Y
Female,Yes,Not Graduate,No,3940.0,13196.0,241.0,360.0,1.0,346.0,N
Male,Yes,Graduate,No,22120.0,665.0,148.0,360.0,1.0,324.0,Y
Male,Yes,Not Graduate,No,18456.0,13610.0,468.0,360.0,1.0,449.0,Y
Female,No,Not Graduate,No,21271.0,6698.0,469.0,360.0,1.0,616.0,N
Male,Yes,Graduate,No,15700.0,5441.0,400.0,240.0,0.0,418.0,Y
Male,No,Graduate,Yes,7357.0,7496.0,451.0,180.0,0.0,447.0,Y
Male,No,Not Graduate,Yes,3345.0,1646.0,294.0,180.0,1.0,507.0,Y
Female,No,Not Graduate,No,11978.0,12758.0,404.0,240.0,1.0,319.0,N
Female,Yes,Not Graduate,Yes,15616.0,4507.0,349.0,240.0,1.0,574.0,Y
Female,Yes,Not Graduate,No,11223.0,12800.0,357.0,120.0,1.0,336.0,Y
Female,No,Graduate,No,20390.0,5599.0,549.0,120.0,0.0,574.0,Y
Male,No,Graduate,No,11422.0,1163.0,158.0,120.0,1.0,436.0,N
Female,Yes,Graduate,Yes,10602.0,2925.0,320.0,360.0,1.0,471.0,N
Female,No,Not Graduate,No,12497.0,6833.0,671.0,360.0,0.0,695.0,Y
Female,No,Not Graduate,No,20203.0,7671.0,633.0,120.0,1.0,538.0,N
Female,Yes,Not Graduate,No,16461.0,14395.0,461.0,240.0,1.0,452.0,Y
Male,Yes,Graduate,No,5092.0,13494.0,152.0,180.0,1.0,501.0,Y
Male,Yes,Not Graduate,No,23673.0,12706.0,660.0,240.0,1.0,349.0,Y
Male,No,Not Graduate,Yes,4591.0,5052.0,628.0,240.0,1.0,438.0,Y
Female,No,Graduate,No,4502.0,5913.0,597.0,360.0,1.0,638.0,Y
Female,Yes,Graduate,No,10853.0,12190.0,254.0,360.0,1.0,578.0,Y
Male,Yes,Not Graduate,No,21476.0,9016.0,589.0,180.0,1.0,387.0,Y
Female,No,Graduate,No,9061.0,13195.0,177.0,180.0,1.0,644.0,N
Female,Yes,Not Graduate,No,18161.0,7496.0,273.0,360.0,1.0,547.0,Y
Male,Yes,Graduate,No,3673.0,14212.0,419.0,240.0,1.0,821.0,Y
Male,Yes,Not Graduate,No,15354.0,4486.0,131.0,240.0,1.0,541.0,N
Female,No,Graduate,No,8002.0,7311.0,391.0,120.0,1.0,744.0,N
Female,No,Graduate,No,12152.0,6879.0,621.0,360.0,0.0,776.0,Y
Female,Yes,Graduate,No,9308.0,9779.0,414.0,180.0,1.0,673.0,Y
Male,No,Graduate,No,13637.0,11856.0,366.0,120.0,0.0,348.0,Y
Male,Yes,Not Graduate,No,2499.0,12948.0,521.0,240.0,1.0,631.0,Y
Male,Yes,Not Graduate,No,15590.0,26.0,344.0,240.0,0.0,844.0,Y
Male,No,Graduate,No,2325.0,7911.0,690.0,180.0,1.0,578.0,Y
Female,No,Not Graduate,Yes,15729.0,2670.0,190.0,360.0,1.0,480.0,Y
Male,No,Graduate,No,24417.0,5627.0,535.0,180.0,1.0,592.0,Y
Male,Yes,Graduate,Yes,2887.0,883.0,588.0,120.0,1.0,520.0,N
Female,Yes,Not Graduate,Yes,11187.0,5910.0,113.0,180.0,1.0,783.0,Y
Female,Yes,Not Graduate,No,5673.0,126.0,385.0,240.0,1.0,304.0,Y
Female,No,Not Graduate,Yes,13232.0,1479.0,497.0,360.0,1.0,774.0,Y
Male,Yes,Not Graduate,No,9935.0,10520.0,526.0,360.0,1.0,769.0,Y
Female,Yes,Not Graduate,No,2928.0,13706.0,460.0,120.0,1.0,504.0,N
Female,Yes,Not Graduate,Yes,6403.0,8510.0,142.0,360.0,1.0,715.0,Y
Male,Yes,Not Graduate,No,16992.0,2488.0,393.0,240.0,1.0,741.0,Y
Male,No,Graduate,No,23810.0,340.0,444.0,180.0,1.0,339.0,Y
Female,No,Not Graduate,No,12114.0,12981.0,397.5,240.0,1.0,656.0,Y
Male,No,Graduate,No,9990.0,12406.0,154.0,120.0,1.0,433.0,Y
Female,Yes,Not Graduate,No,13447.0,4873.0,666.0,180.0,1.0,390.0,N
Female,Yes,Not Graduate,No,19008.0,6856.0,541.0,360.0,1.0,496.0,N
Male,Yes,Graduate,No,6344.0,12287.0,206.0,180.0,1.0,548.0,Y
Female,No,Graduate,No,20755.0,13679.0,412.0,120.0,1.0,638.0,Y
Male,No,Graduate,No,15754.0,12672.0,283.0,240.0,1.0,605.0,Y
Male,No,Graduate,No,23083.0,14845.0,229.0,240.0,0.0,723.0,Y
Male,No,Not Graduate,No,7116.0,6101.0,598.0,240.0,0.0,812.0,Y
Female,No,Not Graduate,No,8237.0,1605.0,517.0,180.0,1.0,437.0,Y
Male,Yes,Graduate,No,11469.0,5277.0,148.0,120.0,1.0,604.0,Y
Male,No,Graduate,No,10878.0,13921.0,419.0,360.0,1.0,313.0,Y
Male,No,Not Graduate,No,6610.0,5836.0,352.0,240.0,0.0,345.0,Y
Female,No,Not Graduate,No,18916.0,12373.0,491.0,240.0,1.0,413.0,Y
Female,Yes,Graduate,No,6497.0,14213.0,168.0,180.0,0.0,446.0,Y
Female,No,Not Graduate,No,5852.0,2408.0,541.0,180.0,1.0,541.0,Y
Male,No,Not Graduate,No,21788.0,11245.0,576.0,240.0,1.0,828.0,N
Male,No,Graduate,No,4768.0,2839.0,476.0,360.0,1.0,509.0,N
Male,Yes,Graduate,No,21039.0,1108.0,663.0,240.0,1.0,531.0,N
Female,Yes,Graduate,No,4140.0,4454.0,644.0,360.0,1.0,669.0,Y
Female,No,Graduate,No,9724.0,6870.0,631.0,360.0,0.0,756.0,Y
Male,No,Not Graduate,No,18957.0,11396.0,286.0,360.0,1.0,492.0,N
Female,No,Graduate,No,19949.0,14214.0,211.0,240.0,1.0,369.0,Y
Female,No,Not Graduate,No,15258.0,7554.0,283.0,240.0,1.0,593.0,Y
Male,Yes,Not Graduate,No,11997.0,7414.0,392.0,240.0,1.0,444.0,Y
Male,No,Not Graduate,No,18820.0,11404.0,397.5,240.0,1.0,424.0,Y
Female,Yes,Not Graduate,No,12695.0,14261.0,601.0,240.0,0.0,675.0,N
Female,No,Graduate,No,12654.0,12734.0,406.0,240.0,1.0,445.0,Y
Female,Yes,Not Graduate,No,5589.0,1925.0,185.0,240.0,1.0,537.0,N
Male,Yes,Graduate,No,3398.0,6094.0,395.0,240.0,0.0,434.0,Y
